"Daily Mean data	    supplied by UK-air on 05/01/2026",,,,,,,,,,,,,,,,,,,,,,
All Data GMT hour ending,,,,,,,,,,,,,,,,,,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,,,,,,,,,,,,,,,,,,
,Camden Kerbside,,London Bexley,,London Bloomsbury,,London Eltham,,London Harlington,,London Hillingdon,,London Honor Oak Park,,London Marylebone Road,,London N. Kensington,,London Teddington Bushy Park,,London Westminster,
Latitude,51.544233,,51.46603,,51.52229,,51.45258,,51.48879,,51.49633,,51.449674,,51.52253,,51.52105,,51.425286,,51.49467,
Longitude,-0.175228,,0.184806,,-0.125889,,0.070766,,-0.441614,,-0.460861,,-0.037418,,-0.154611,,-0.213419,,-0.345606,,-0.131931,
Site Type,Urban Traffic,,Suburban Background,,Urban Background,,Suburban Background,,Urban Industrial,,Urban Background,,Urban Background,,Urban Traffic,,Urban Background,,Urban Background,,Urban Background,
Zone,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,
Agglomeration,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,
Local Authority,Camden,,Bexley,,Camden,,Greenwich,,Hillingdon,,Hillingdon,,Lewisham,,Westminster,,Kensington,,Richmond,,Westminster,
Date,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status
2020/2/24,3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),3,V ugm-3 (BAM),3,V ugm-3 (TEOM FDMS),3,V ugm-3 (Ref.eq),,,3,V ugm-3 (Ref.eq),4,V ugm-3 (TEOM FDMS),3,V ugm-3 (Ref.eq),2,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2020/2/25,3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),3,V ugm-3 (BAM),4,V ugm-3 (TEOM FDMS),3,V ugm-3 (Ref.eq),,,3,V ugm-3 (Ref.eq),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2020/2/26,4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (BAM),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),,,4,V ugm-3 (Ref.eq),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2020/2/27,5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (BAM),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),,,4,V ugm-3 (Ref.eq),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),11,V ugm-3 (BAM)
2020/2/28,6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (BAM),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),,,5,V ugm-3 (Ref.eq),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2020/2/29,7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (BAM),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,8,V ugm-3 (Ref.eq),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),10,V ugm-3 (BAM)
2020/3/1,4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),5,V ugm-3 (BAM),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),,,5,V ugm-3 (Ref.eq),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2020/3/2,5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),5,V ugm-3 (BAM),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (Ref.eq),,,4,V ugm-3 (Ref.eq),4,V ugm-3 (TEOM FDMS),3,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2020/3/3,6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (BAM),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,6,V ugm-3 (Ref.eq),9,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2020/3/4,9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (BAM),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (Ref.eq),,,7,V ugm-3 (Ref.eq),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),11,V ugm-3 (BAM)
2020/3/5,10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),8,V ugm-3 (BAM),7,V ugm-3 (TEOM FDMS),9,V ugm-3 (Ref.eq),,,9,V ugm-3 (Ref.eq),7,V ugm-3 (TEOM FDMS),9,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),13,V ugm-3 (BAM)
2020/3/6,13,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),10,V ugm-3 (BAM),9,V ugm-3 (TEOM FDMS),13,V ugm-3 (Ref.eq),,,10,V ugm-3 (Ref.eq),10,V ugm-3 (TEOM FDMS),10,V ugm-3 (Ref.eq),12,V ugm-3 (Ref.eq),14,V ugm-3 (BAM)
2020/3/7,14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),11,V ugm-3 (BAM),11,V ugm-3 (TEOM FDMS),10,V ugm-3 (Ref.eq),,,10,V ugm-3 (Ref.eq),13,V ugm-3 (TEOM FDMS),12,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),14,V ugm-3 (BAM)
2020/3/8,5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (BAM),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),,,5,V ugm-3 (Ref.eq),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2020/3/9,5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (BAM),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),,,5,V ugm-3 (Ref.eq),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2020/3/10,2,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),2,V ugm-3 (BAM),2,V ugm-3 (TEOM FDMS),1,V ugm-3 (Ref.eq),,,1,V ugm-3 (Ref.eq),4,V ugm-3 (TEOM FDMS),1,V ugm-3 (Ref.eq),1,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2020/3/11,4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),3,V ugm-3 (BAM),3,V ugm-3 (TEOM FDMS),3,V ugm-3 (Ref.eq),,,2,V ugm-3 (Ref.eq),3,V ugm-3 (TEOM FDMS),3,V ugm-3 (Ref.eq),2,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2020/3/12,4,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (BAM),5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (Ref.eq),,,5,V ugm-3 (Ref.eq),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2020/3/13,6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),7,V ugm-3 (BAM),6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (Ref.eq),,,6,V ugm-3 (Ref.eq),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2020/3/14,5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (BAM),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),,,5,V ugm-3 (Ref.eq),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2020/3/15,4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (BAM),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),,,4,V ugm-3 (Ref.eq),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2020/3/16,8,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (BAM),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,6,V ugm-3 (Ref.eq),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2020/3/17,6,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (BAM),6,V ugm-3 (TEOM FDMS),7,V ugm-3 (Ref.eq),,,6,V ugm-3 (Ref.eq),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2020/3/18,8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (BAM),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,6,V ugm-3 (Ref.eq),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2020/3/19,10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),9,V ugm-3 (BAM),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (Ref.eq),,,9,V ugm-3 (Ref.eq),8,V ugm-3 (TEOM FDMS),10,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),13,V ugm-3 (BAM)
2020/3/20,4,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),6,V ugm-3 (BAM),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),,,5,V ugm-3 (Ref.eq),2,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2020/3/21,7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (BAM),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (Ref.eq),,,7,V ugm-3 (Ref.eq),5,V ugm-3 (TEOM FDMS),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2020/3/22,9,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),11,V ugm-3 (BAM),11,V ugm-3 (TEOM FDMS),10,V ugm-3 (Ref.eq),,,10,V ugm-3 (Ref.eq),8,V ugm-3 (TEOM FDMS),10,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),11,V ugm-3 (BAM)
2020/3/23,13,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),12,V ugm-3 (BAM),13,V ugm-3 (TEOM FDMS),14,V ugm-3 (Ref.eq),,,13,V ugm-3 (Ref.eq),11,V ugm-3 (TEOM FDMS),12,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),14,V ugm-3 (BAM)
2020/3/24,13,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),13,V ugm-3 (BAM),15,V ugm-3 (TEOM FDMS),15,V ugm-3 (Ref.eq),,,15,V ugm-3 (Ref.eq),11,V ugm-3 (TEOM FDMS),13,V ugm-3 (Ref.eq),14,V ugm-3 (Ref.eq),15,V ugm-3 (BAM)
2020/3/25,22,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),22,V ugm-3 (BAM),21,V ugm-3 (TEOM FDMS),21,V ugm-3 (Ref.eq),,,21,V ugm-3 (Ref.eq),21,V ugm-3 (TEOM FDMS),21,V ugm-3 (Ref.eq),20,V ugm-3 (Ref.eq),21,V ugm-3 (BAM)
2020/3/26,27,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),28,V ugm-3 (BAM),28,V ugm-3 (TEOM FDMS),25,V ugm-3 (Ref.eq),,,29,V ugm-3 (Ref.eq),26,V ugm-3 (TEOM FDMS),28,V ugm-3 (Ref.eq),28,V ugm-3 (Ref.eq),28,V ugm-3 (BAM)
2020/3/27,27,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),28,V ugm-3 (BAM),26,V ugm-3 (TEOM FDMS),27,V ugm-3 (Ref.eq),,,29,V ugm-3 (Ref.eq),26,V ugm-3 (TEOM FDMS),29,V ugm-3 (Ref.eq),29,V ugm-3 (Ref.eq),29,V ugm-3 (BAM)
2020/3/28,13,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),13,V ugm-3 (BAM),13,V ugm-3 (TEOM FDMS),13,V ugm-3 (Ref.eq),,,14,V ugm-3 (Ref.eq),12,V ugm-3 (TEOM FDMS),14,V ugm-3 (Ref.eq),14,V ugm-3 (Ref.eq),15,V ugm-3 (BAM)
2020/3/29,5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (BAM),5,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,6,V ugm-3 (Ref.eq),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2020/3/30,5,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (BAM),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),,,6,V ugm-3 (Ref.eq),3,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2020/3/31,7,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),8,V ugm-3 (BAM),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (Ref.eq),,,7,V ugm-3 (Ref.eq),6,V ugm-3 (TEOM FDMS),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2020/4/1,9,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),8,V ugm-3 (BAM),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (Ref.eq),,,9,V ugm-3 (Ref.eq),8,V ugm-3 (TEOM FDMS),8,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),11,V ugm-3 (BAM)
2020/4/2,5,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (BAM),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,5,V ugm-3 (Ref.eq),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2020/4/3,8,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (BAM),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (Ref.eq),,,9,V ugm-3 (Ref.eq),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),11,V ugm-3 (BAM)
2020/4/4,12,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),12,V ugm-3 (BAM),10,V ugm-3 (TEOM FDMS),11,V ugm-3 (Ref.eq),,,11,V ugm-3 (Ref.eq),11,V ugm-3 (TEOM FDMS),10,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),14,V ugm-3 (BAM)
2020/4/5,10,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),10,V ugm-3 (BAM),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (Ref.eq),,,10,V ugm-3 (Ref.eq),9,V ugm-3 (TEOM FDMS),9,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),11,V ugm-3 (BAM)
2020/4/6,7,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),6,V ugm-3 (BAM),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,6,V ugm-3 (Ref.eq),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2020/4/7,15,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),15,V ugm-3 (BAM),16,V ugm-3 (TEOM FDMS),11,V ugm-3 (Ref.eq),,,13,V ugm-3 (Ref.eq),13,V ugm-3 (TEOM FDMS),11,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),17,V ugm-3 (BAM)
2020/4/8,37,V ugm-3 (TEOM FDMS),43,V ugm-3 (TEOM FDMS),35,V ugm-3 (BAM),39,V ugm-3 (TEOM FDMS),32,V ugm-3 (Ref.eq),,,38,V ugm-3 (Ref.eq),35,V ugm-3 (TEOM FDMS),34,V ugm-3 (Ref.eq),34,V ugm-3 (Ref.eq),39,V ugm-3 (BAM)
2020/4/9,41,V ugm-3 (TEOM FDMS),45,V ugm-3 (TEOM FDMS),43,V ugm-3 (BAM),44,V ugm-3 (TEOM FDMS),39,V ugm-3 (Ref.eq),,,43,V ugm-3 (Ref.eq),42,V ugm-3 (TEOM FDMS),40,V ugm-3 (Ref.eq),43,V ugm-3 (Ref.eq),46,V ugm-3 (BAM)
2020/4/10,29,V ugm-3 (TEOM FDMS),33,V ugm-3 (TEOM FDMS),30,V ugm-3 (BAM),32,V ugm-3 (TEOM FDMS),29,V ugm-3 (Ref.eq),,,30,V ugm-3 (Ref.eq),29,V ugm-3 (TEOM FDMS),27,V ugm-3 (Ref.eq),27,V ugm-3 (Ref.eq),33,V ugm-3 (BAM)
2020/4/11,24,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),23,V ugm-3 (BAM),21,V ugm-3 (TEOM FDMS),22,V ugm-3 (Ref.eq),,,19,V ugm-3 (Ref.eq),22,V ugm-3 (TEOM FDMS),19,V ugm-3 (Ref.eq),19,V ugm-3 (Ref.eq),25,V ugm-3 (BAM)
2020/4/12,21,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),19,V ugm-3 (BAM),17,V ugm-3 (TEOM FDMS),22,V ugm-3 (Ref.eq),,,17,V ugm-3 (Ref.eq),18,V ugm-3 (TEOM FDMS),19,V ugm-3 (Ref.eq),19,V ugm-3 (Ref.eq),21,V ugm-3 (BAM)
2020/4/13,7,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),8,V ugm-3 (BAM),8,V ugm-3 (TEOM FDMS),8,V ugm-3 (Ref.eq),,,8,V ugm-3 (Ref.eq),5,V ugm-3 (TEOM FDMS),7,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),10,V ugm-3 (BAM)
2020/4/14,7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (BAM),7,V ugm-3 (TEOM FDMS),8,V ugm-3 (Ref.eq),,,8,V ugm-3 (Ref.eq),6,V ugm-3 (TEOM FDMS),7,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2020/4/15,19,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),18,V ugm-3 (BAM),18,V ugm-3 (TEOM FDMS),17,V ugm-3 (Ref.eq),,,17,V ugm-3 (Ref.eq),17,V ugm-3 (TEOM FDMS),17,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),19,V ugm-3 (BAM)
2020/4/16,37,V ugm-3 (TEOM FDMS),36,V ugm-3 (TEOM FDMS),35,V ugm-3 (BAM),36,V ugm-3 (TEOM FDMS),33,V ugm-3 (Ref.eq),,,35,V ugm-3 (Ref.eq),34,V ugm-3 (TEOM FDMS),34,V ugm-3 (Ref.eq),34,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2020/4/17,9,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),10,V ugm-3 (BAM),9,V ugm-3 (TEOM FDMS),11,V ugm-3 (Ref.eq),,,10,V ugm-3 (Ref.eq),8,V ugm-3 (TEOM FDMS),10,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2020/4/18,14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),13,V ugm-3 (BAM),13,V ugm-3 (TEOM FDMS),15,V ugm-3 (Ref.eq),,,13,V ugm-3 (Ref.eq),12,V ugm-3 (TEOM FDMS),14,V ugm-3 (Ref.eq),14,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2020/4/19,10,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),11,V ugm-3 (BAM),10,V ugm-3 (TEOM FDMS),10,V ugm-3 (Ref.eq),,,9,V ugm-3 (Ref.eq),9,V ugm-3 (TEOM FDMS),9,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2020/4/20,10,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),10,V ugm-3 (BAM),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (Ref.eq),,,9,V ugm-3 (Ref.eq),8,V ugm-3 (TEOM FDMS),9,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2020/4/21,10,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (BAM),11,V ugm-3 (TEOM FDMS),11,V ugm-3 (Ref.eq),,,11,V ugm-3 (Ref.eq),10,V ugm-3 (TEOM FDMS),10,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),12,V ugm-3 (BAM)
2020/4/22,14,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),15,V ugm-3 (BAM),15,V ugm-3 (TEOM FDMS),14,V ugm-3 (Ref.eq),,,15,V ugm-3 (Ref.eq),13,V ugm-3 (TEOM FDMS),14,V ugm-3 (Ref.eq),14,V ugm-3 (Ref.eq),16,V ugm-3 (BAM)
2020/4/23,20,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),20,V ugm-3 (BAM),20,V ugm-3 (TEOM FDMS),17,V ugm-3 (Ref.eq),,,19,V ugm-3 (Ref.eq),19,V ugm-3 (TEOM FDMS),18,V ugm-3 (Ref.eq),17,V ugm-3 (Ref.eq),23,V ugm-3 (BAM)
2020/4/24,19,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),20,V ugm-3 (BAM),24,V ugm-3 (TEOM FDMS),17,V ugm-3 (Ref.eq),,,21,V ugm-3 (Ref.eq),19,V ugm-3 (TEOM FDMS),17,V ugm-3 (Ref.eq),19,V ugm-3 (Ref.eq),22,V ugm-3 (BAM)
2020/4/25,12,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),12,V ugm-3 (BAM),11,V ugm-3 (TEOM FDMS),No data,V ugm-3 (Ref.eq),,,11,V ugm-3 (Ref.eq),11,V ugm-3 (TEOM FDMS),12,V ugm-3 (Ref.eq),12,V ugm-3 (Ref.eq),14,V ugm-3 (BAM)
2020/4/26,13,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),13,V ugm-3 (BAM),13,V ugm-3 (TEOM FDMS),,,,,13,V ugm-3 (Ref.eq),11,V ugm-3 (TEOM FDMS),11,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),14,V ugm-3 (BAM)
2020/4/27,18,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),16,V ugm-3 (BAM),16,V ugm-3 (TEOM FDMS),No data,V ugm-3 (Ref.eq),,,15,V ugm-3 (Ref.eq),16,V ugm-3 (TEOM FDMS),16,V ugm-3 (Ref.eq),15,V ugm-3 (Ref.eq),18,V ugm-3 (BAM)
2020/4/28,6,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (BAM),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),,,5,V ugm-3 (Ref.eq),4,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2020/4/29,7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (BAM),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,6,V ugm-3 (Ref.eq),5,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2020/4/30,4,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (BAM),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),,,4,V ugm-3 (Ref.eq),2,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2020/5/1,4,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (BAM),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),,,4,V ugm-3 (Ref.eq),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2020/5/2,5,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (BAM),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),,,4,V ugm-3 (Ref.eq),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2020/5/3,8,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),9,V ugm-3 (BAM),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,6,V ugm-3 (Ref.eq),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),10,V ugm-3 (BAM)
2020/5/4,10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),11,V ugm-3 (BAM),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (Ref.eq),,,8,V ugm-3 (Ref.eq),7,V ugm-3 (TEOM FDMS),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),12,V ugm-3 (BAM)
