,Camden Kerbside,,Haringey Roadside,,London Bexley,,London Bloomsbury,,London Eltham,,London Harlington,,London Harrow Stanmore,,London Honor Oak Park,,London Marylebone Road,,London N. Kensington,,London Teddington Bushy Park,,London Westminster,
Latitude,51.544233,,51.5993,,51.46603,,51.52229,,51.45258,,51.48879,,51.617333,,51.449674,,51.52253,,51.52105,,51.425286,,51.49467,
Longitude,-0.175228,,-0.068218,,0.184806,,-0.125889,,0.070766,,-0.441614,,-0.298777,,-0.037418,,-0.154611,,-0.213419,,-0.345606,,-0.131931,
Site Type,Urban Traffic,,Urban Traffic,,Suburban Background,,Urban Background,,Suburban Background,,Urban Industrial,,Urban Background,,Urban Background,,Urban Traffic,,Urban Background,,Urban Background,,Urban Background,
Zone,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,
Agglomeration,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,
Local Authority,Camden,,Haringey,,Bexley,,Camden,,Greenwich,,Hillingdon,,Harrow,,Lewisham,,Westminster,,Kensington,,Richmond,,Westminster,
Date,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status
2017/9/28,11,V ugm-3 (TEOM FDMS),,,5,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),,,,,15,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),,
2017/9/29,14,V ugm-3 (TEOM FDMS),,,8,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,,,19,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),,
2017/9/30,11,V ugm-3 (TEOM FDMS),,,6,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),,,,,13,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),,
2017/10/1,8,V ugm-3 (TEOM FDMS),,,3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),2,V ugm-3 (Ref.eq),,,,,8,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),,
2017/10/2,12,V ugm-3 (TEOM FDMS),,,9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),8,V ugm-3 (Ref.eq),,,,,14,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),,
2017/10/3,11,V ugm-3 (TEOM FDMS),,,7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,,,10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),,
2017/10/4,10,V ugm-3 (TEOM FDMS),,,6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),,,,,13,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),,
2017/10/5,8,V ugm-3 (TEOM FDMS),,,4,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),3,V ugm-3 (Ref.eq),,,,,6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),,
2017/10/6,11,V ugm-3 (TEOM FDMS),,,6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),,,,,9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),,
2017/10/7,9,V ugm-3 (TEOM FDMS),,,4,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),3,V ugm-3 (Ref.eq),,,,,9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,
2017/10/8,13,V ugm-3 (TEOM FDMS),,,7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,,,10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),,
2017/10/9,17,V ugm-3 (TEOM FDMS),,,10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),8,V ugm-3 (Ref.eq),,,,,18,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),,
2017/10/10,10,V ugm-3 (TEOM FDMS),,,5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),,,,,14,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,
2017/10/11,9,V ugm-3 (TEOM FDMS),,,4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),,,,,No data,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,
2017/10/12,11,V ugm-3 (TEOM FDMS),,,7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),7,V ugm-3 (Ref.eq),,,,,17,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,
2017/10/13,13,V ugm-3 (TEOM FDMS),,,6,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,,,16,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),,
2017/10/14,16,V ugm-3 (TEOM FDMS),,,11,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (Ref.eq),,,,,17,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),,
2017/10/15,24,V ugm-3 (TEOM FDMS),,,21,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),19,V ugm-3 (Ref.eq),,,,,25,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),,
2017/10/16,20,V ugm-3 (TEOM FDMS),,,15,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),16,V ugm-3 (Ref.eq),,,,,20,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),,
2017/10/17,13,V ugm-3 (TEOM FDMS),,,12,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),10,V ugm-3 (Ref.eq),,,,,18,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),,
2017/10/18,26,V ugm-3 (TEOM FDMS),,,25,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),22,V ugm-3 (Ref.eq),,,,,23,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),,
2017/10/19,25,V ugm-3 (TEOM FDMS),,,17,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),17,V ugm-3 (Ref.eq),,,,,25,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),,
2017/10/20,9,V ugm-3 (TEOM FDMS),,,2,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),,,,,12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),,
2017/10/21,9,V ugm-3 (TEOM FDMS),,,5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,,,10,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),,
2017/10/22,7,V ugm-3 (TEOM FDMS),,,4,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (Ref.eq),,,,,8,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),,
2017/10/23,12,V ugm-3 (TEOM FDMS),,,4,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),,,,,15,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),,
2017/10/24,11,V ugm-3 (TEOM FDMS),,,3,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),3,V ugm-3 (Ref.eq),,,,,14,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,
2017/10/25,14,V ugm-3 (TEOM FDMS),,,7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (Ref.eq),,,,,16,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),,
2017/10/26,20,V ugm-3 (TEOM FDMS),,,11,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),12,V ugm-3 (Ref.eq),,,,,19,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),,
2017/10/27,16,V ugm-3 (TEOM FDMS),,,12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (Ref.eq),,,,,12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),,
2017/10/28,13,V ugm-3 (TEOM FDMS),,,9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),7,V ugm-3 (Ref.eq),,,,,15,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),,
2017/10/29,9,V ugm-3 (TEOM FDMS),,,5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),,,,,6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),,
2017/10/30,16,V ugm-3 (TEOM FDMS),,,13,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),10,V ugm-3 (Ref.eq),,,,,12,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),,
2017/10/31,17,V ugm-3 (TEOM FDMS),,,10,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),10,V ugm-3 (Ref.eq),,,,,21,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),,
2017/11/1,19,V ugm-3 (TEOM FDMS),,,13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),13,V ugm-3 (Ref.eq),,,,,23,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),,
2017/11/2,32,V ugm-3 (TEOM FDMS),,,28,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),24,V ugm-3 (Ref.eq),,,,,30,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),,
2017/11/3,37,V ugm-3 (TEOM FDMS),,,34,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),31,V ugm-3 (Ref.eq),,,,,35,V ugm-3 (TEOM FDMS),39,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),,
2017/11/4,24,V ugm-3 (TEOM FDMS),,,23,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),16,V ugm-3 (Ref.eq),,,,,22,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),,
2017/11/5,23,V ugm-3 (TEOM FDMS),,,22,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),13,V ugm-3 (Ref.eq),,,,,20,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),,
2017/11/6,26,V ugm-3 (TEOM FDMS),,,22,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),19,V ugm-3 (Ref.eq),,,,,28,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),,
2017/11/7,13,V ugm-3 (TEOM FDMS),,,7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),,,,,13,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),,
2017/11/8,15,V ugm-3 (TEOM FDMS),,,7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),8,V ugm-3 (Ref.eq),,,,,8,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),,
2017/11/9,18,V ugm-3 (TEOM FDMS),,,12,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),9,V ugm-3 (Ref.eq),,,,,20,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),,
2017/11/10,11,V ugm-3 (TEOM FDMS),,,8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),,,,,No data,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),,
2017/11/11,17,V ugm-3 (TEOM FDMS),,,11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),7,V ugm-3 (Ref.eq),,,,,No data,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),,
2017/11/12,11,V ugm-3 (TEOM FDMS),,,8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),,,,,No data,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,
2017/11/13,12,V ugm-3 (TEOM FDMS),,,8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),,,,,No data,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),,
2017/11/14,13,V ugm-3 (TEOM FDMS),,,8,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,,,No data,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),,
2017/11/15,21,V ugm-3 (TEOM FDMS),,,16,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),11,V ugm-3 (Ref.eq),,,,,No data,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),,
2017/11/16,17,V ugm-3 (TEOM FDMS),,,10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),10,V ugm-3 (Ref.eq),,,,,16,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),,
2017/11/17,19,V ugm-3 (TEOM FDMS),,,15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),13,V ugm-3 (Ref.eq),,,,,15,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),,
2017/11/18,14,V ugm-3 (TEOM FDMS),,,9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (Ref.eq),,,,,14,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),,
2017/11/19,14,V ugm-3 (TEOM FDMS),,,9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (Ref.eq),,,,,13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),,
2017/11/20,12,V ugm-3 (TEOM FDMS),,,7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,,,15,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),,
2017/11/21,13,V ugm-3 (TEOM FDMS),,,8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (Ref.eq),,,,,16,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),,
2017/11/22,14,V ugm-3 (TEOM FDMS),,,11,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (Ref.eq),,,,,15,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),,
2017/11/23,9,V ugm-3 (TEOM FDMS),,,6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),,,,,13,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),,
2017/11/24,21,V ugm-3 (TEOM FDMS),,,15,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),13,V ugm-3 (Ref.eq),,,,,14,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),,
2017/11/25,19,V ugm-3 (TEOM FDMS),,,13,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (Ref.eq),,,,,17,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),,
2017/11/26,9,V ugm-3 (TEOM FDMS),,,6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),,,,,10,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),,
2017/11/27,6,V ugm-3 (TEOM FDMS),,,4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),2,V ugm-3 (Ref.eq),,,,,9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,
2017/11/28,11,V ugm-3 (TEOM FDMS),,,7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),,,,,9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),,
2017/11/29,12,V ugm-3 (TEOM FDMS),,,7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),,,,,5,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),,
2017/11/30,11,V ugm-3 (TEOM FDMS),,,No data,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,,,7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),,
2017/12/1,13,V ugm-3 (TEOM FDMS),,,No data,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,,,7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),,
2017/12/2,21,V ugm-3 (TEOM FDMS),,,No data,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),13,V ugm-3 (Ref.eq),,,,,22,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),,
2017/12/3,17,V ugm-3 (TEOM FDMS),,,No data,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),8,V ugm-3 (Ref.eq),,,,,13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),,
2017/12/4,15,V ugm-3 (TEOM FDMS),,,No data,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (Ref.eq),,,,,No data,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),,
2017/12/5,12,V ugm-3 (TEOM FDMS),,,No data,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,,,No data,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),,
2017/12/6,11,V ugm-3 (TEOM FDMS),,,No data,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),,,,,No data,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),,
2017/12/7,9,V ugm-3 (TEOM FDMS),,,No data,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),,,,,11,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),,
2017/12/8,6,V ugm-3 (TEOM FDMS),,,No data,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),3,V ugm-3 (Ref.eq),,,,,7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),,
2017/12/9,12,V ugm-3 (TEOM FDMS),,,No data,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,,,15,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),,
2017/12/10,12,V ugm-3 (TEOM FDMS),,,No data,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,,,10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),,
2017/12/11,10,V ugm-3 (TEOM FDMS),,,No data,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),,,,,9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),,
2017/12/12,20,V ugm-3 (TEOM FDMS),,,No data,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),12,V ugm-3 (Ref.eq),,,,,27,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),,
2017/12/13,9,V ugm-3 (TEOM FDMS),,,5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),3,V ugm-3 (Ref.eq),,,,,12,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,
2017/12/14,8,V ugm-3 (TEOM FDMS),,,6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),,,,,15,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,
